PCGS,TAS,PCG14,TAS05,TAS07,TAS09,TAS11,TAS13,TAS15,TAS17,ER30000,ER30001,ER30002,ER31987,ER31988,ER31989,ER31990,ER31991,ER31992,ER31993,ER31994,ER31995,ER31996,ER31997,ER32000,ER32001,ER32002,ER32003,ER32004,ER32005,ER32006,ER32007,ER32008,ER32009,ER32010,ER32011,ER32012,ER32013,ER32014,ER32015,ER32016,ER32017,ER32018,ER32019,ER32020,ER32021,ER32022,ER32023,ER32024,ER32025,ER32026,ER32027,ER32028,ER32029,ER32030,ER32031,ER32032,ER32033,ER32034,ER32035,ER32036,ER32037,ER32038,ER32039,ER32040,ER32041,ER32042,ER32043,ER32044,ER32045,ER32046,ER32047,ER32048,ER32049,ER32050,ER32051,ER32052,ER32053,ER33801,ER33802,ER33803,TA050001,TA050937,ER33901,ER33902,ER33903,TA070001,TA070918,ER34001,ER34002,ER34003,TA090001,TA090982,ER34101,ER34102,ER34103,TA110001,TA111124,ER34201,ER34202,ER34203,TA130001,TA131216,H14REL,H14M1,H14M2,H14M4,H14M5,H14M6,H14M7,H14M8,H14M9,H14M10,H14M11,H14M12,H14M13,H14M14,H14M15,H14M16,H14M17,H14M18,H14M19,H14M20,H14M21,H14M22,H14M23,H14M24,H14M25,H14Q3,H14S9,H14S10,H14S19,H14S20,H14S21,H14S22,H14S28,H14CDSHID,H14PSIDFLG,H14INST,ER34301,ER34302,ER34303,TA150001,TA151276,ER34501,ER34502,ER34503,TA170001,TA171974
1,,1.1,,,,,,,,2,1893,30,0,5,0,0,0,0,0,0,0,25,2,2,1,0,1,0,0,2,0,0,1893,172,1960,2,1,995,1,1893,6,1959,2,1,2019,2,1,2001,9,2012,99,9999,99,9999,99,9999,2019,1,9,2004,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,2013,1968,0,5589,2,20,,,6412,2,20,,,8126,1,10,,,7606,2,20,,,8579,2,20,,,2,7,4,4,2,2,3,2,5,2,1,1,5,3,1,1,1,4,4,1,1,3,4,4,4,1,5,1,0,5,5,5,5,1098,1,2,7779,2,20,,,7639,2,20,,
,5,,1,1,1,1,1,,,2,1893,34,0,5,0,0,0,0,0,0,0,25,2,1,1,0,1,1,1,2,2019,2015,1893,173,1957,3,2,90,1,1893,4,1955,3,2,2013,0,99,9999,99,9999,99,9999,99,9999,99,9999,2013,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,5152,4,33,5,6,6497,3,33,4,6,8317,2,40,3,6,8390,2,40,2,6,8395,1,10,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7922,71,10,,,0,0,0,,
,1,,,,1,,,,,2,1893,35,0,5,0,0,0,0,0,0,0,25,2,2,1,0,1,0,1,2,2019,2011,1893,173,1957,3,3,138,1,1893,4,1955,3,3,2017,1,4,2017,99,9999,99,9999,99,9999,99,9999,2017,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,2017,1968,0,5152,5,33,,,6497,4,33,,,7945,2,33,3,5,0,0,0,,,8395,2,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7922,1,10,,,8261,2,22,,
,2,,,,,,1,1,,2,1893,36,0,0,0,0,0,0,0,0,0,25,2,1,1,0,1,0,1,2,2019,2017,1893,174,1963,4,3,109,1,1893,3,1954,2,1,2015,0,99,9999,99,9999,99,9999,99,9999,99,9999,2015,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,5366,4,30,,,3678,3,30,,,7340,2,30,,,8924,2,30,,,7303,2,30,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8502,1,10,2,5,0,0,0,,
,2,,,,,,1,1,,2,1893,37,0,0,0,0,0,0,0,0,0,25,2,1,1,0,1,0,1,2,2019,2017,1893,174,1963,4,4,103,1,1893,3,1954,2,2,2015,0,99,9999,99,9999,99,9999,99,9999,99,9999,2015,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,5366,5,30,,,3678,4,30,,,7340,3,30,,,8924,3,30,,,7303,3,30,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8502,2,40,2,5,0,0,0,,
,6,,,1,1,1,1,1,1,2,1897,30,0,5,0,0,0,0,0,0,0,27,1,1,1,1,1,0,0,2,2009,2009,1897,3,1954,1,1,135,1,1897,170,1950,1,1,2019,2,3,2018,12,2019,99,9999,99,9999,99,9999,2019,1,9,2012,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,2019,1968,0,3672,3,30,,,6107,3,30,4,6,1796,51,30,3,6,7225,1,10,2,6,4465,1,10,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4351,1,10,2,6,1878,1,10,2,6
,1,,,,,,1,,,2,1898,30,0,0,0,0,0,0,0,0,0,27,1,1,1,0,1,0,1,2,2019,2015,1898,3,1966,2,1,180,4,0,0,9999,99,99,2013,0,99,9999,99,9999,99,9999,99,9999,99,9999,2013,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,4959,3,33,,,7247,3,33,,,6426,3,33,,,385,3,33,,,6452,3,33,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,,
,3,,,1,1,,,,1,2,1901,31,0,5,0,0,0,0,0,0,0,27,1,1,1,1,1,1,0,2,2015,2007,1901,30,1969,2,2,138,1,1901,171,1967,1,1,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,1,2,2009,4,6,2012,7,2010,99,9999,9,99,9999,99,9999,4,0,0,1968,0,7127,3,33,,,6567,51,33,4,5,7485,51,33,3,6,8489,3,35,,,7561,3,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,71,33,,,8614,1,10,2,5
,4,,1,1,1,,1,,,2,1901,172,0,5,0,0,0,0,0,0,0,27,1,1,1,1,1,1,0,3,2011,2007,1901,30,1969,2,1,998,2,1901,171,9999,99,99,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,6846,3,60,5,6,6596,51,60,4,6,2726,51,60,3,5,7274,71,60,,,9047,1,10,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565,1,10,,,8053,1,10,,
,4,,,1,1,1,1,,,2,1905,31,0,5,0,0,0,0,0,0,0,1,2,2,1,1,1,0,0,2,2011,2007,1905,172,1962,2,1,107,1,1905,5,1962,2,1,2019,1,9,2018,99,9999,99,9999,99,9999,99,9999,2019,1,9,2016,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,2019,1968,0,3022,3,30,,,1685,51,30,4,4,3385,51,30,3,4,7376,52,30,2,5,722,4,30,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3446,1,10,,,2854,2,20,,
,5,,,,1,1,1,1,1,2,1905,32,0,5,0,0,0,0,0,0,0,1,2,2,1,1,1,0,0,2,2011,2011,1905,172,1962,2,2,128,1,1905,5,1962,2,2,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,3022,4,30,,,1685,3,30,,,3385,3,30,3,4,7376,51,30,2,4,722,3,30,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142,3,30,2,5,3314,3,30,2,5
,2,,,,,,1,1,,2,1905,33,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,0,2,2017,2015,1905,173,1965,2,1,129,1,1905,4,1960,2,1,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,1,5,2017,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,3577,3,30,,,1177,3,30,,,4275,3,30,,,7659,3,30,,,520,3,30,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2995,51,30,2,6,3413,71,30,,
,1,,,,,,,,1,2,1905,34,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,2,2019,2019,1905,173,1965,2,2,112,1,1905,4,1960,2,2,2017,0,99,9999,99,9999,99,9999,99,9999,99,9999,2017,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,3577,4,30,,,1177,4,30,,,4275,4,30,,,7659,4,30,,,520,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2995,3,30,,,3413,3,30,2,5
1,,1.1,,,,,,,,2,1905,173,0,5,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,5,0,0,1905,911,9999,99,99,999,9,1905,910,9999,99,99,2009,2,6,1993,6,1997,99,9999,99,9999,99,9999,2019,2,4,1983,4,6,1989,3,1989,6,1990,1,99,9999,99,9999,1,0,0,1968,0,3577,2,20,,,1177,2,20,,,4275,2,20,,,7659,2,20,,,520,2,20,,,2,6,5,3,1,2,3,2,2,2,5,1,1,3,2,2,2,4,4,2,2,3,4,4,4,1,4,1,0,2,5,3,5,1102,1,2,2995,2,20,,,3413,2,20,,
,2,,,,,,,1,1,2,1906,31,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,1,2,2013,2013,1906,30,1971,1,1,115,1,1906,172,1970,1,1,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,7243,2,30,,,4559,2,30,,,6619,3,33,,,8602,2,30,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8657,1,10,2,5,108,1,10,2,6
,4,,1,1,1,1,,,,2,1908,32,0,5,0,0,0,0,0,0,0,24,2,2,1,0,1,0,0,2,0,0,1908,4,1959,3,2,991,1,1908,174,1954,3,2,2019,1,9,2015,99,9999,99,9999,99,9999,99,9999,2019,1,6,2014,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,2017,1968,0,4216,3,30,5,5,939,3,30,4,5,920,2,40,3,4,474,2,40,2,5,5427,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,2,20,,,8460,2,20,,
,4,,,,,1,1,1,1,2,1908,33,0,5,0,0,0,0,0,0,0,24,2,1,1,1,1,0,0,2,2013,2011,1908,4,1959,3,3,136,1,1908,174,1954,3,3,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,4216,4,30,,,939,4,30,,,898,3,30,,,244,51,30,2,6,1082,51,30,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3219,1,10,2,5,5122,1,10,2,4
,5,,,,1,1,1,1,1,2,1909,30,0,5,0,0,0,0,0,0,0,24,2,2,1,0,1,0,0,2,0,0,1909,173,1962,2,1,103,1,1909,4,1957,2,1,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,1,6,2011,4,8,2016,1,2014,99,9999,9,99,9999,99,9999,4,0,0,1968,0,400,4,60,,,4395,4,60,,,1611,4,60,3,5,5665,3,60,2,5,93,2,60,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2798,2,60,2,6,917,2,60,2,4
,4,,,,,1,1,1,1,2,1911,34,0,0,0,0,0,0,0,0,0,24,2,2,1,0,1,0,0,2,0,0,1911,30,1974,1,1,111,1,1911,177,1970,1,1,2019,2,7,2012,9,2015,99,9999,99,9999,99,9999,2019,1,7,2012,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,2015,1968,0,1604,2,30,,,668,3,33,,,4599,3,33,,,2886,3,33,2,4,3775,2,20,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8496,2,20,2,4,2549,2,20,2,4
1,,1.1,,,,,,,,2,1911,182,0,0,0,0,0,0,0,0,0,24,2,2,1,0,1,0,1,4,2019,2019,1911,928,9999,99,99,999,9,0,0,9999,99,99,2017,2,9,2005,5,2008,99,9999,99,9999,99,9999,2017,1,10,1999,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,5343,2,20,,,3055,2,20,,,3140,2,20,,,2144,2,20,,,812,2,20,,,2,7,3,4,1,3,2,4,2,1,5,1,1,4,3,3,3,3,3,3,3,2,3,3,3,1,4,1,2,0,5,5,5,1103,1,2,5407,2,20,,,2760,2,20,,
,4,,1,1,1,1,,,,2,1914,32,0,5,0,0,0,0,0,0,0,8,1,2,1,0,1,0,0,2,0,0,1914,3,1961,2,2,118,1,1914,170,1958,2,2,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,1,9,2013,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,874,4,30,5,5,662,3,30,4,6,1181,3,30,3,5,1178,3,30,2,6,5702,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732,2,20,,,5988,2,20,,
1,3,1.1,,,,,1,1,1,2,1914,33,0,0,0,0,0,0,0,0,0,8,1,2,1,0,1,0,0,2,0,0,1914,173,1971,3,1,139,1,1914,30,1970,1,1,2019,2,11,2011,8,2014,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,2015,1968,0,1704,2,30,,,1273,2,30,,,2325,2,30,,,3771,2,30,,,3010,2,30,2,6,2,7,3,3,1,1,4,3,5,1,5,1,5,4,3,3,2,4,4,1,1,3,3,3,4,3,4,5,0,0,5,5,5,1105,1,1,6801,1,10,2,6,9248,1,10,2,6
1,,1.1,,,,,,,,2,1914,181,0,0,0,0,0,0,0,0,0,8,1,1,1,0,1,0,0,0,0,0,0,0,9999,99,99,999,9,1914,918,9999,99,99,2019,2,12,2012,12,2015,99,9999,99,9999,99,9999,2019,1,5,2010,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,874,0,0,,,2232,0,0,,,2422,0,0,,,1495,1,10,,,2022,1,10,,,2,7,5,4,2,2,3,3,4,2,5,5,1,3,1,1,1,4,4,1,1,3,4,4,4,2,3,5,0,0,5,5,5,1106,1,1,2375,1,10,,,4732,1,10,,
,5,,,1,1,1,1,1,,2,1915,30,0,5,0,0,0,0,0,0,0,8,1,2,1,1,1,0,0,2,2011,2007,1915,171,1958,2,1,162,1,1915,4,1958,2,1,2019,1,2,2016,99,9999,99,9999,99,9999,99,9999,2019,1,5,2014,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,2017,1968,0,1913,3,30,,,537,51,30,4,6,434,51,30,3,6,1820,51,30,2,6,7924,2,22,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5283,2,20,2,6,6347,2,20,,
,5,,,,1,1,1,1,1,2,1915,31,0,5,0,0,0,0,0,0,0,8,1,2,1,1,1,0,0,2,2013,2011,1915,171,1958,2,2,123,1,1915,4,1958,2,2,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,1913,4,30,,,537,3,30,,,434,3,30,3,6,1820,52,30,2,6,6454,51,30,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8825,1,10,2,6,5689,1,10,2,5
,2,,,,,,,1,1,2,1915,32,0,0,0,0,0,0,0,0,0,8,1,1,1,0,1,0,0,2,0,0,1915,5,1959,1,1,125,1,1915,175,1970,2,2,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,1330,3,30,,,709,3,30,,,5862,3,30,,,494,3,30,,,359,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7743,3,30,2,4,8117,3,30,2,6
,4,,1,1,1,1,,,,2,1917,30,0,5,0,0,0,0,0,0,0,13,2,2,1,1,1,0,0,2,2005,2005,1917,4,1958,1,1,991,1,1917,170,1948,1,1,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,1872,51,33,5,4,341,3,60,4,2,3009,2,60,3,2,4375,1,10,2,3,2965,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2420,1,10,,,2628,1,10,,
,3,,1,1,1,,,,,2,1917,31,0,5,0,0,0,0,0,0,0,13,2,2,1,1,1,1,1,2,2019,2005,1917,172,1960,3,1,995,1,1917,3,1950,3,1,2017,0,99,9999,99,9999,99,9999,99,9999,99,9999,2017,1,7,2013,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,2379,51,30,5,4,3402,51,30,4,6,2696,51,30,3,6,3904,71,30,,,7229,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3287,2,20,,,3522,2,20,,
1,5,1.1,1,1,1,1,1,,,2,1917,32,0,5,0,0,0,0,0,0,0,13,2,1,1,1,1,0,1,2,2019,2007,1917,5,1958,2,1,166,1,1917,171,1957,1,1,2017,2,7,2010,5,2013,99,9999,99,9999,99,9999,2017,1,7,2009,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,2013,1968,0,1076,3,33,5,6,221,51,33,4,5,1436,51,33,3,5,4394,1,10,2,5,5494,1,10,2,5,2,7,2,2,1,1,2,1,3,1,1,5,5,4,3,2,1,1,4,1,1,2,4,3,4,1,3,1,0,0,5,5,5,1108,1,1,7407,1,10,,,3310,1,10,,
1,5,1.1,1,1,1,1,1,,,2,1917,33,0,5,0,0,0,0,0,0,0,13,2,2,1,0,1,0,0,2,0,0,1917,172,1960,3,2,126,1,1917,3,1950,3,2,2019,2,6,2011,10,2013,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,2379,3,30,5,6,3402,3,30,4,6,2696,3,30,3,6,3904,3,30,2,6,1599,3,30,2,6,2,6,2,5,2,4,5,3,5,1,5,5,5,4,2,2,2,2,3,2,2,2,4,4,4,4,3,5,0,0,4,5,4,1107,1,3,7419,3,30,,,2916,3,30,,
,4,,,,,1,1,1,1,2,1917,34,0,5,0,0,0,0,0,0,0,13,2,2,1,1,1,0,0,2,2015,2011,1917,5,1958,2,2,147,1,1917,174,1957,1,1,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,1076,4,30,,,221,3,30,,,1436,3,30,,,3562,51,30,2,5,1948,51,30,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767,51,30,2,5,2894,3,30,2,5
,1,,,,,,,,1,2,1917,35,0,0,0,0,0,0,0,0,0,13,2,1,1,0,1,0,0,2,0,0,1917,172,1960,3,3,133,1,1917,3,1950,3,3,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,2379,4,30,,,3402,4,30,,,2696,4,30,,,3904,4,30,,,1599,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3287,3,47,,,3726,1,10,2,4
,5,,,,1,1,1,1,1,2,1918,33,0,5,0,0,0,0,0,0,0,13,2,1,1,1,1,0,0,2,2013,2013,1918,4,1957,3,3,998,1,1918,173,1960,3,3,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,1,9,2018,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,925,2,30,,,1602,2,30,,,4556,2,30,3,4,5328,2,30,2,4,2546,51,30,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3965,1,10,2,6,2989,1,10,2,5
1,,1.1,,,,,,,,2,1918,181,0,0,0,0,0,0,0,0,0,13,2,1,1,0,1,0,1,0,2019,2015,1918,177,1954,4,3,998,1,1918,176,1950,4,3,2013,2,6,2000,12,2002,99,9999,99,9999,99,9999,2013,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,2052,0,0,,,7418,1,10,,,4559,1,10,,,4442,1,10,,,372,1,10,,,2,7,3,5,1,2,3,3,1,3,5,1,5,3,1,2,2,3,3,2,2,2,4,4,4,2,3,1,0,0,5,4,4,1109,1,1,0,0,0,,,0,0,0,,
1,,1.1,,,,,,,,2,1918,184,0,0,0,0,0,0,0,0,0,13,2,2,1,0,1,0,0,0,0,0,1918,928,9999,99,99,999,9,1918,923,9999,99,99,2019,4,3,2009,6,2015,7,2013,5,2011,99,9999,2019,1,4,2008,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,6277,0,0,,,2413,0,0,,,3298,2,20,,,3195,2,20,,,1384,2,20,,,2,7,4,5,1,2,3,2,1,1,5,5,1,4,2,3,3,4,3,1,3,1,4,4,4,1,1,0,10,0,5,3,5,1110,1,2,4795,2,20,,,2722,2,20,,
1,,1.1,,,,,,,,2,1919,32,0,5,0,0,0,0,0,0,0,15,1,1,1,0,1,0,1,2,2019,2017,1919,8,1952,2,1,995,1,1919,171,1952,2,1,2015,1,8,2010,99,9999,99,9999,99,9999,99,9999,2015,1,6,2007,4,1,2015,11,2014,99,9999,9,99,9999,99,9999,4,0,0,1968,0,6717,1,10,,,4123,1,10,,,7199,1,10,,,3020,1,10,,,7645,1,10,,,2,4,2,3,1,2,3,4,1,1,1,1,5,4,1,1,1,4,4,1,1,4,4,4,4,0,3,5,0,0,5,5,5,1111,1,1,7722,1,10,,,0,0,0,,
,5,,1,1,1,1,1,,,2,1919,37,0,5,0,0,0,0,0,0,0,15,1,2,1,1,1,0,0,2,2009,2005,1919,172,1958,4,3,141,1,1919,4,1955,4,3,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,1,7,2018,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,2838,51,30,5,3,2183,51,30,4,5,3843,51,30,3,4,5367,2,22,2,3,6416,2,22,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137,2,22,,,5738,2,22,,
,5,,1,1,1,1,1,,,2,1919,38,0,5,0,0,0,0,0,0,0,15,1,2,1,0,1,0,0,2,0,0,1919,172,1958,4,4,998,1,1919,4,1955,4,4,2019,1,9,2018,99,9999,99,9999,99,9999,99,9999,2019,1,4,2017,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,2019,1968,0,2838,4,30,5,5,2183,4,30,4,5,3843,4,30,3,5,7748,1,10,2,5,4316,1,10,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429,1,10,,,5770,2,20,,
,1,,,,,,,,1,2,1919,39,0,5,0,0,0,0,0,0,0,15,1,2,1,0,1,0,0,2,0,0,1919,9,1965,3,1,121,1,1919,174,1964,3,1,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,1,11,2016,1,99,9999,99,9999,99,9999,9,99,9999,99,9999,1,0,0,1968,0,3105,3,30,,,4477,3,30,,,4715,3,30,,,3958,3,30,,,4143,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467,3,30,,,6880,2,20,2,6
,4,,,,,1,1,1,1,2,1919,40,0,5,0,0,0,0,0,0,0,15,1,1,1,0,1,0,1,2,2019,2019,1919,170,1954,3,3,163,1,1919,3,1954,3,3,2017,0,99,9999,99,9999,99,9999,99,9999,99,9999,2017,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,499,3,30,,,6221,3,30,,,7069,3,30,,,7592,3,30,2,6,6237,3,30,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8405,3,30,2,5,7154,3,30,2,6
,4,,,,1,1,,1,1,2,1919,41,0,5,0,0,0,0,0,0,0,15,1,2,1,0,1,0,1,2,2019,2013,1919,173,1960,2,2,105,1,1919,6,1960,2,2,2017,0,99,9999,99,9999,99,9999,99,9999,99,9999,2017,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,2604,3,30,,,3485,3,30,,,7850,2,30,3,2,4651,2,30,2,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7825,1,10,2,3,7525,1,10,2,4
,3,,,,,1,1,1,,2,1919,43,0,5,0,0,0,0,0,0,0,15,1,1,1,1,1,0,0,2,2019,2013,1919,175,1962,3,2,143,1,1919,7,1962,3,2,2015,0,99,9999,99,9999,99,9999,99,9999,99,9999,2015,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,4199,3,30,,,622,3,30,,,7835,3,30,,,3045,2,30,2,6,7558,51,30,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7854,4,30,2,6,9536,51,30,,
,4,,,,,1,1,1,1,2,1919,44,0,0,0,0,0,0,0,0,0,15,1,2,1,0,1,0,0,2,0,0,1919,9,1965,3,2,143,1,1919,174,1964,3,2,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,3105,4,30,,,4477,4,30,,,4715,4,30,,,3958,4,30,2,5,4143,4,30,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467,4,30,2,5,5592,3,30,2,5
,2,,,,,,,1,1,2,1919,45,0,0,0,0,0,0,0,0,0,15,1,2,1,0,1,0,0,2,0,0,1919,175,1962,3,3,127,1,1919,7,1962,3,3,2019,0,99,9999,99,9999,99,9999,99,9999,99,9999,2019,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,4199,4,30,,,622,4,30,,,7835,4,30,,,3045,3,30,,,7558,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7854,2,30,2,6,9536,2,30,2,6
,2,,,,,,,1,1,2,1919,46,0,0,0,0,0,0,0,0,0,15,1,2,1,1,1,0,0,2,2019,2015,1919,9,1965,3,3,119,1,1919,174,1964,3,3,2013,0,99,9999,99,9999,99,9999,99,9999,99,9999,2013,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,3105,5,30,,,4477,5,30,,,4715,5,30,,,3958,5,30,,,4143,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467,51,30,2,6,5592,51,30,2,6
,5,,1,1,1,1,1,,,2,1920,32,0,5,0,0,0,0,0,0,0,15,1,1,1,1,1,0,1,2,2019,2007,1920,3,1958,4,3,130,1,1920,170,1953,4,3,2015,0,99,9999,99,9999,99,9999,99,9999,99,9999,2015,0,99,9999,9,99,9999,99,9999,99,9999,9,99,9999,99,9999,2,0,0,1968,0,3256,3,30,5,6,3420,51,30,4,6,6256,52,30,3,6,8610,1,10,2,6,2701,1,10,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676,1,10,,,0,0,0,,
